Feature,Mutual_Info_Score
PIGS (94005),0.09469666397935672
MUL1 (79594),0.09460196655329955
SMIM30 (401397),0.0945982701240089
ZNF543 (125919),0.09451115870003868
ECE1 (1889),0.09447598432875859
ZZZ3 (26009),0.09443828280524169
TENM2 (57451),0.09424914370510784
MPG (4350),0.09423547726533377
NCL (4691),0.0942011588460887
UHRF1 (29128),0.09390313984988552
HIF1A (3091),0.09388262239592393
STX1A (6804),0.09382068448676151
LDHC (3948),0.09372372746069724
ENGASE (64772),0.09369636413065185
ZIC2 (7546),0.09358967102795113
ZGRF1 (55345),0.09353283274600166
NRARP (441478),0.09352388467832728
EMC3 (55831),0.09343069068358245
CSTB (1476),0.09307792792737724
YAP1 (10413),0.0930051934894025
ANGPTL4 (51129),0.09282106422329939
VPS13D (55187),0.09280281845925664
HYOU1 (10525),0.0926956010746558
PPL (5493),0.09253970404328715
PTPRK (5796),0.0924920468154724
GNS (2799),0.09245974687665015
CD79B (974),0.09244850076958322
FAM207A (85395),0.092357091411996
HEBP1 (50865),0.09221062746978514
CCNB2 (9133),0.09220843781405641
PPP1R14B (26472),0.09216794288609886
ZNF780B (163131),0.09215485562959369
OCEL1 (79629),0.09213937214668944
DMTF1 (9988),0.09210108427676866
NHS (4810),0.09206132643653575
SKA1 (220134),0.09205709884426394
PDCD6 (10016),0.09204575941769289
RAB29 (8934),0.09201524057629618
DGKI (9162),0.0919913894273443
PDCD1LG2 (80380),0.09187741663651883
ZNF354B (117608),0.09184161409474134
TMX2 (51075),0.09159866125870009
CHRM4 (1132),0.09152662362848485
RNF139 (11236),0.09149939772406679
CD70 (970),0.09140389267353477
C10orf95 (79946),0.09121755541945253
CSF3R (1441),0.09112461921457093
PORCN (64840),0.09104869345104527
SPSB1 (80176),0.09104325684481207
FIBCD1 (84929),0.09089504810357063
PRPH2 (5961),0.09088780794226015
ARHGAP23 (57636),0.09081507769401398
ZNF775 (285971),0.09065480292906347
CFAP74 (85452),0.09064525160573655
MMP19 (4327),0.09055695337691505
HSPE1 (3336),0.09055524141372251
FAM86B1 (85002),0.0904746387461719
HLA-DPA1 (3113),0.09047415629790612
HELB (92797),0.09045510539144974
COL13A1 (1305),0.09039238488393586
MINK1 (50488),0.09024741812397252
SWT1 (54823),0.09016687528335066
CIB1 (10519),0.08998871105187556
XRCC5 (7520),0.08990470097058934
LINS1 (55180),0.08987972869235472
RAB21 (23011),0.08923742300047621
EYS (346007),0.08911953435422637
NAGPA (51172),0.08894090034034674
KRT9 (3857),0.08887084471393703
ORMDL3 (94103),0.08878850587490161
SPDYE6 (729597),0.08875609445493815
PTPRH (5794),0.08870056958249917
DDX51 (317781),0.08867053091047739
PLCD3 (113026),0.08863700462107582
IL22RA1 (58985),0.08858310019862703
ZNF786 (136051),0.08858160717219832
IL17RA (23765),0.0885250389051313
LLPH (84298),0.08843611347510105
TTLL7 (79739),0.08835496763296158
ZNF195 (7748),0.08825649830891136
KIF13A (63971),0.08814036838156092
DOCK6 (57572),0.08801083559929657
TCN2 (6948),0.08800130108979376
STK16 (8576),0.08760584803312987
MBD4 (8930),0.08756030709669504
TFAP2C (7022),0.08755520340434986
FAM160B2 (64760),0.08744622329602025
FASTK (10922),0.08743725900017818
SMYD5 (10322),0.08742207196239304
STBD1 (8987),0.08739675264433044
TEPSIN (146705),0.08733050077364712
ARAP2 (116984),0.08731419412865149
SS18L1 (26039),0.08710208959207755
SNAPC5 (10302),0.08708596202888064
TRPC7 (57113),0.08692416731698316
ZNF474 (133923),0.08692346166479581
SRPX2 (27286),0.0867995365823444
ZNF30 (90075),0.08660984248361592
ANXA11 (311),0.08660052220657866
ZBED8 (63920),0.086562532330003
SMARCA5 (8467),0.08653605789464391
ZBED2 (79413),0.0865132053456632
PDE4A (5141),0.08642288043777313
PREPL (9581),0.08640624853991019
PAK1 (5058),0.08629943403507534
SAFB2 (9667),0.08629434356380061
EPB41 (2035),0.08620613817237288
C1R (715),0.08617092994568765
IGF2 (3481),0.08613022436422835
AGPAT2 (10555),0.08608798563398468
GPR62 (118442),0.08606246410699159
STRAP (11171),0.08601974408985624
TOX (9760),0.08593790057643336
DISP2 (85455),0.08593213188101556
LRFN4 (78999),0.08581808051886464
GPRC5D (55507),0.08575094294461083
TXNDC17 (84817),0.08572112940146592
OCA2 (4948),0.08568478253581846
C2orf66 (401027),0.0856172163426252
EWSR1 (2130),0.08556655363870869
H4C5 (8367),0.08536505987503018
PPP2R5C (5527),0.08533355120414354
SCRIB (23513),0.08532811112392613
CLSTN1 (22883),0.08513776705988185
LSMEM2 (132228),0.08509130592695024
ANP32D (23519),0.08508364339116659
DPP4 (1803),0.08501755108795761
CTRL (1506),0.08497511716737272
SLC25A15 (10166),0.08495842731825132
DARS2 (55157),0.0848110470342549
ARHGEF33 (100271715),0.08477043258206063
LARS2 (23395),0.08467983161232073
LMAN1 (3998),0.08466770893523368
MYO1G (64005),0.08462260178937475
NOD2 (64127),0.08461406275174088
CXCL16 (58191),0.08457224174898181
UNC119B (84747),0.08454935866394031
TRANK1 (9881),0.08454257135622267
CNPY4 (245812),0.08453374030573935
GNG3 (2785),0.08451267460104628
UBE2R2 (54926),0.08443820878919084
AGTPBP1 (23287),0.08443621919549216
USP53 (54532),0.08441948609138183
BDH1 (622),0.08439815891868108
RILP (83547),0.08439234682230001
PPARGC1B (133522),0.08437044828066131
P3H2 (55214),0.08432586744759751
DAPK3 (1613),0.08429630142489897
LDLRAD2 (401944),0.08422727929471696
AMOTL2 (51421),0.08411456681844198
TRIB2 (28951),0.08409783019415729
STXBP4 (252983),0.08406819556891065
SEMA3G (56920),0.08403608700601595
KIAA1549 (57670),0.08400833210966452
DOC2B (8447),0.08391999736308087
ZNF256 (10172),0.08381479399229574
ABCD4 (5826),0.08376840968798582
NTN1 (9423),0.08365849029299621
ERMP1 (79956),0.08363373642789407
NR3C1 (2908),0.08345748182818236
HMGA1 (3159),0.08344621086904525
EPS8L2 (64787),0.08344493938760955
C2orf69 (205327),0.08342280206783625
DOCK5 (80005),0.0834126802157873
SLC12A7 (10723),0.08334123716780883
MAD1L1 (8379),0.08321429004207426
TMEM268 (203197),0.08316381900384906
HARBI1 (283254),0.08313128296959604
OTUD4 (54726),0.08311984737547373
CYTH1 (9267),0.08308048966271642
PHRF1 (57661),0.08299221399145162
WBP11 (51729),0.08295217502045249
CNOT6 (57472),0.08280674181439363
REEP2 (51308),0.08265723069296937
PEX5 (5830),0.08244258781897429
ATP5MC1 (516),0.08243623920895748
HIVEP2 (3097),0.08242282018802616
SAMHD1 (25939),0.08236287382516094
SMIM20 (389203),0.08235855594627006
ELAC2 (60528),0.08218722172995419
METTL21A (151194),0.08211534750588845
FYTTD1 (84248),0.08210727480832691
CEBPA (1050),0.08207769320315661
TEX37 (200523),0.08200923775896007
PPP1R3D (5509),0.08200486856242639
VRK2 (7444),0.08195634217749292
CASP10 (843),0.08175019778929782
PBK (55872),0.08168793496966753
PTPRCAP (5790),0.08165301193742724
CCN6 (8838),0.08163622321818309
SCIMP (388325),0.08159447044643864
CBLB (868),0.08151821035616624
LAMP2 (3920),0.08151763613432017
TAB3 (257397),0.08148483446575616
ACP2 (53),0.08145509439338561
UBIAD1 (29914),0.08142741785234353
CCZ1B (221960),0.081407913355096
TP53BP2 (7159),0.08137775461682173
RAD54L (8438),0.08134419150467664
SNX16 (64089),0.08129067166781923
ISL1 (3670),0.08127500779739316
SEMA3A (10371),0.08123195965443353
NRDC (4898),0.08117567700222716
RBM38 (55544),0.08111691369481333
HAL (3034),0.08107002445583511
XDH (7498),0.08102676019334432
RPL6 (6128),0.08100756460725389
DNAJC12 (56521),0.08093458923946928
LRPPRC (10128),0.08089725527648683
EMC7 (56851),0.08084513540981808
GAS2L2 (246176),0.08071217400625263
BIVM (54841),0.08070341685882143
HAUS2 (55142),0.08066639071947135
YIPF2 (78992),0.08064084986963937
GEMIN5 (25929),0.08061021731120199
CCDC141 (285025),0.08059070744841845
HAUS1 (115106),0.08058165603313583
MCEE (84693),0.080580794394566
ENPP1 (5167),0.080501509265412
AMT (275),0.08042030634874608
GSDME (1687),0.08041320762976278
CDK1 (983),0.08038311063752346
TFB2M (64216),0.08022796706832525
PXT1 (222659),0.08015020623350866
THOP1 (7064),0.08009053263727095
GOLGA8F (100132565),0.08002707147108667
SMIM29 (221491),0.07999213964946605
POLR2G (5436),0.07996170488045529
MEX3A (92312),0.07993498013280709
RAB5A (5868),0.07989955682081362
MAML2 (84441),0.0798910941134241
NOMO1 (23420),0.07984103272470744
SEC24D (9871),0.07982649815114629
SNW1 (22938),0.07982366210308811
GDF5 (8200),0.07977836921193804
PDZD7 (79955),0.07974879813775493
SOX10 (6663),0.07970935921864886
KRT17 (3872),0.07967331310060599
POTEM (641455),0.07964782933933945
KCTD11 (147040),0.0796461907367032
TTC28 (23331),0.07964149053975866
PTCD2 (79810),0.07963601661328257
COL11A1 (1301),0.07962159017694725
NCF4 (4689),0.07948230967107373
PHIP (55023),0.07944821164398919
MIEF1 (54471),0.07936361115385138
NCF1 (653361),0.07934465407467473
TNFSF4 (7292),0.0793248270715754
CSF2RB (1439),0.0792764550381233
RTKN (6242),0.079269000677054
LIPT2 (387787),0.07926574538913833
MED14 (9282),0.07918394718327937
LY6G5B (58496),0.07914986000897484
ECI2 (10455),0.07914292365860831
POGK (57645),0.07912437670954775
NADK2 (133686),0.07907702187295973
PM20D1 (148811),0.07907446040152166
MTUS1 (57509),0.07903090785833244
CACYBP (27101),0.07902143352570956
ZNF91 (7644),0.07894005107884805
HS2ST1 (9653),0.0789364987419483
VAPB (9217),0.07892464188869708
POLG2 (11232),0.07890546808607501
ARL5B (221079),0.07889842107194811
CPLANE2 (79363),0.07889787532280135
TAOK2 (9344),0.07879379890260063
MAPRE3 (22924),0.0787493134819588
CLEC4A (50856),0.07873336865485081
MC1R (4157),0.07871574502183698
CXCL3 (2921),0.07866243468148681
INTS13 (55726),0.07862993350403302
FBF1 (85302),0.07856249536305748
LYG1 (129530),0.07850534375288598
TMEM107 (84314),0.07849908900280766
SEC61A1 (29927),0.07849217519499652
LIG3 (3980),0.07846124592000558
SUGP1 (57794),0.07844947599614249
PDXK (8566),0.07840913610842426
MAP3K7 (6885),0.07840224012442976
PTGS2 (5743),0.07832357914716281
MAP1LC3A (84557),0.07826916225527158
CHMP1B (57132),0.07823540893179581
ACVR2B (93),0.0781788685526692
KLK7 (5650),0.07816301363955303
MAP4K1 (11184),0.07813893176237308
TMEM218 (219854),0.07805808206139764
CFAP46 (54777),0.07805456919664922
RAE1 (8480),0.07803633409627153
ADAMTS6 (11174),0.07803031892017742
HSF1 (3297),0.07798275997885495
MRPL41 (64975),0.07795059940241922
STK11 (6794),0.07793763522226715
SH3RF3 (344558),0.07788499553075834
IFFO1 (25900),0.07780477812528286
ZNF497 (162968),0.07778042035637478
GART (2618),0.07777478195160725
SYDE2 (84144),0.07773010953443427
FAM20A (54757),0.07762329307695959
EDRF1 (26098),0.07758865843528007
MARCKS (4082),0.07756271606049348
EIF2AK4 (440275),0.07753846693596467
WDR86 (349136),0.07753668623302135
GPR61 (83873),0.07752708429263455
ANXA8L1 (728113),0.07752021700674039
VPS52 (6293),0.07749575184109192
COL9A1 (1297),0.0774810162875803
HEG1 (57493),0.07747390734348514
INTS1 (26173),0.0774472136742852
FOXD4L5 (653427),0.07744666381664445
FAM171A2 (284069),0.07741860444909987
INPP5E (56623),0.07736905875405453
ZNF330 (27309),0.07736004721711032
MSH5 (4439),0.07734826368802894
ACTR10 (55860),0.07734076667215328
USO1 (8615),0.07732617051118762
EDF1 (8721),0.07731448367851801
COPG1 (22820),0.07724777903416413
MOB3C (148932),0.07724129854494732
TMEM171 (134285),0.07722922275336241
HNRNPL (3191),0.07722657666956056
ALMS1 (7840),0.07722230395358176
PTHLH (5744),0.07721569950216622
FAM217A (222826),0.07718501848181969
MSH2 (4436),0.0771646388873859
GORASP1 (64689),0.07715765633030891
SLC22A15 (55356),0.07715620213841623
CORO1A (11151),0.07715268643706485
PLAAT5 (117245),0.07714366826752084
NCOA6 (23054),0.07710912143018822
FBXW7 (55294),0.0770340865708623
DDX27 (55661),0.0770012534810971
ANO5 (203859),0.07692440284871482
APBB1IP (54518),0.07691929973090428
TAGAP (117289),0.07691654256612068
STYK1 (55359),0.07690228929944398
CCN4 (8840),0.0768803560740019
NDFIP1 (80762),0.07686956462237138
MCF2 (4168),0.07682577609213181
PKHD1L1 (93035),0.07678241927097762
PDK4 (5166),0.07676320491133737
GPR108 (56927),0.07675318513779672
DDX1 (1653),0.07670453110329012
ZNF14 (7561),0.07669819893536012
LY96 (23643),0.07668972057443968
PTBP3 (9991),0.07665858651902502
CCDC169 (728591),0.07663903877390466
HAUS6 (54801),0.07661928456565859
CARF (79800),0.07659439479051011
DUSP19 (142679),0.07652617755367919
CARD6 (84674),0.07649320602131571
PCNT (5116),0.07647663904851632
DHRS4L2 (317749),0.07644935099914196
TRIM65 (201292),0.0764038070448807
NPM2 (10361),0.07636678435018407
FAM104B (90736),0.07636373395610185
CHCHD10 (400916),0.07631199788469711
ARF1 (375),0.0763082032941349
C1orf115 (79762),0.07630113688251994
CYP39A1 (51302),0.07627338499843761
MMUT (4594),0.07625868314265549
SYT12 (91683),0.07616319449136189
VDAC2 (7417),0.07615111252852502
NRG4 (145957),0.07614010593909626
ZDHHC11B (653082),0.07613848900293929
HTR6 (3362),0.07613684465087545
TENT5B (115572),0.07612684549391435
FUS (2521),0.07611346044087064
ADGRB2 (576),0.076113004383346
AARS1 (16),0.0761002837855278
UBE3C (9690),0.07607782249007355
CPSF1 (29894),0.0759731983107712
EML5 (161436),0.07596967048748038
C17orf67 (339210),0.07593886366434477
PIP4K2C (79837),0.07593287750026301
ZNF519 (162655),0.07591365773922121
MYO15A (51168),0.0759077273037323
SCN9A (6335),0.07584762198156891
PLOD3 (8985),0.07582834387534287
GPANK1 (7918),0.07582317584123999
MYO9B (4650),0.07580033141193843
BCL2L1 (598),0.07576727762918578
WFIKKN2 (124857),0.07574029507976832
CCDC71L (168455),0.0757212856598688
RPL37 (6167),0.07572108160308355
SPP2 (6694),0.07570494546332118
DPH6 (89978),0.07569852106959951
SLC22A14 (9389),0.07566684688478365
UBE2K (3093),0.07563630931965859
TMEM101 (84336),0.07558286859998686
ZNF562 (54811),0.0755717870425161
SAV1 (60485),0.07538159847755921
SECISBP2L (9728),0.07536210766031193
DRC7 (84229),0.07533200920887717
BVES (11149),0.07530778833413798
AP4S1 (11154),0.07530105631441675
UNC93B1 (81622),0.07523164992805009
TJAP1 (93643),0.07519926467604776
C2orf92 (728537),0.0751799009410199
S100A16 (140576),0.07517036314257686
NCKAP5L (57701),0.07516877971387492
MCM2 (4171),0.07509315871370204
NLGN2 (57555),0.07502298481761116
KANSL1 (284058),0.0749709938162586
HOXA4 (3201),0.07494484678164381
FAM118B (79607),0.07493327545291528
MAN2A1 (4124),0.07481518630753259
LRRC14B (389257),0.07481107889642225
TM2D3 (80213),0.07477461699210863
TMEM216 (51259),0.07477162239918389
CLECL1 (160365),0.07476469802092334
MDH1B (130752),0.07475582896451582
YWHAB (7529),0.07475483671196281
RAB30 (27314),0.0746573697319608
CLTB (1212),0.0746478299354374
ZNF573 (126231),0.07462622641570738
RBSN (64145),0.07456508833265962
METAP1 (23173),0.07454777393247136
TSPAN32 (10077),0.07453555762332131
GALNT5 (11227),0.0745284922744367
YEATS4 (8089),0.0744567409481518
ITPR1 (3708),0.07441425222090725
NUDT6 (11162),0.07440075920642464
SULT1E1 (6783),0.07435125496866046
RAB11FIP1 (80223),0.07434245484800472
PLEKHG4B (153478),0.0743259101307503
BNIP2 (663),0.07432159821304074
EPHA1 (2041),0.07427309036944907
BCL2L13 (23786),0.07417186883940285
KDM4C (23081),0.0741466895611369
CD247 (919),0.07412496370618049
ADAMTS8 (11095),0.07405585381002844
HELZ2 (85441),0.07401565077468986
LRRC17 (10234),0.07398917672373129
SPSB3 (90864),0.07394537799379197
MEDAG (84935),0.07390328422309622
MAP2K6 (5608),0.07382236237599438
DZANK1 (55184),0.07378280838247031
AKR7A2 (8574),0.07377260310987577
NPHP1 (4867),0.07376430421301272
NOS2 (4843),0.07369352801715978
ABLIM3 (22885),0.07369094619511785
MEIOB (254528),0.07366542431198786
ADM (133),0.0735695137063952
NOP16 (51491),0.07356045856370885
KLHL13 (90293),0.07351614205690193
SARS1 (6301),0.07350476488164359
GTSF1 (121355),0.0734953478756899
KNTC1 (9735),0.07348278660537799
ATP6V0E1 (8992),0.07348051444904691
ARID3A (1820),0.07343115902425623
SGTA (6449),0.07341261976803937
SYAP1 (94056),0.07337295998180693
JRKL (8690),0.07335705795558001
MYLK3 (91807),0.07327773438014384
FITM2 (128486),0.07322525916657696
LRIF1 (55791),0.07320578974901837
IGDCC4 (57722),0.0731518552496766
ATP8A1 (10396),0.07313587394142429
PRPF4B (8899),0.07311720611136874
PTPRN2 (5799),0.0730815434536991
BLM (641),0.07306032622813241
RSL1D1 (26156),0.07304856607232857
NLRP2 (55655),0.07302066450576028
POLR1A (25885),0.07298653004091671
F13A1 (2162),0.07293332390100771
CREBRF (153222),0.07287424986351798
NHLRC4 (283948),0.07284590764824816
KYNU (8942),0.07281746808321188
ZNF141 (7700),0.07274287300665794
COL8A1 (1295),0.07273465839917082
MAGEA4 (4103),0.07271775061753694
H2AC21 (317772),0.07269063076365301
ATG9B (285973),0.07268609173054008
USP5 (8078),0.0726641553295142
RALGDS (5900),0.07266261331255208
GPALPP1 (55425),0.07262458558265905
ASAH2 (56624),0.07262344602002901
C19orf81 (342918),0.07260549142549078
ZMYM1 (79830),0.07257968007631366
TBC1D4 (9882),0.07257198624715278
SEC13 (6396),0.07255844340188666
RFXANK (8625),0.07250680145794375
MTERF4 (130916),0.07248683632806996
SLC22A1 (6580),0.07248360641113916
PDE6A (5145),0.07244966107878437
PKN2 (5586),0.07244523124843649
OXSR1 (9943),0.07243165294206788
EDNRA (1909),0.07242429059324307
MYOF (26509),0.07238061654523875
LRRC66 (339977),0.07236088005735786
CCL3 (6348),0.07235058459901733
TIGAR (57103),0.07232815606172283
EYA4 (2070),0.07228109566567253
NAGS (162417),0.07225501776954157
ZNF148 (7707),0.07225436710056288
VIL1 (7429),0.07218135687072902
SLA2 (84174),0.0720941561872892
NTNG2 (84628),0.07208107466502867
NXPH4 (11247),0.07207984183106886
MICAL3 (57553),0.07206392357503066
MEIG1 (644890),0.07203183590052475
MTFR1 (9650),0.07199199962887803
PSG9 (5678),0.0719914818775429
CYSLTR1 (10800),0.07197918625936106
ZNF845 (91664),0.07196464124271484
CNOT6L (246175),0.0719225470809004
MAPKAP1 (79109),0.07185822433767353
TSC22D4 (81628),0.07178624774601206
ZBTB3 (79842),0.07176758725147092
FAAP100 (80233),0.07174454108613393
VIPAS39 (63894),0.0717302705432723
PSPN (5623),0.0717207800509323
DCTPP1 (79077),0.07169660147459256
TFR2 (7036),0.07166207259519419
TFAM (7019),0.07164357753386552
RPS4X (6191),0.07163618028206997
UHMK1 (127933),0.07162034508546
ZCCHC3 (85364),0.07160439922028061
S100A6 (6277),0.07159428220087616
TPD52L1 (7164),0.07156625540651484
EP300 (2033),0.07154181360608725
AHCYL2 (23382),0.0714261394526794
GCFC2 (6936),0.07140983207176976
DSG2 (1829),0.0714020305178753
KCNMB3 (27094),0.07139067826349388
MAPK8 (5599),0.07135438096903135
SYNJ2 (8871),0.07133541552597711
NOL3 (8996),0.07133395740041681
HSPB9 (94086),0.07133347264682977
ARL4A (10124),0.0713029691622391
ADCY7 (113),0.0712306592804568
PLP2 (5355),0.07122881988240648
SULT1A3 (6818),0.07114297436977646
COL1A1 (1277),0.07110413356041612
CCDC187 (399693),0.07106631955923692
MARVELD2 (153562),0.07105788548314784
LSMEM1 (286006),0.07105681857293433
LUM (4060),0.07104217455410256
ANPEP (290),0.07095450569450312
PTGER4 (5734),0.07091909157328047
SLC39A5 (283375),0.07091520654907146
KHDRBS1 (10657),0.07089590446142369
DNAJB6 (10049),0.07086671479001527
ZNF878 (729747),0.07082703698372761
LHFPL5 (222662),0.07080933878721796
TAMM41 (132001),0.0707886215350908
ST6GAL1 (6480),0.07074537446549156
PUS1 (80324),0.07074326919013352
SRSF9 (8683),0.07073353610313227
PHLDA2 (7262),0.07070321861833673
FYCO1 (79443),0.07064001293329891
SNX10 (29887),0.07052066841867388
SAP30BP (29115),0.07049755649499767
LPAR1 (1902),0.07045772267189587
ANKLE1 (126549),0.07044037020110228
TSEN2 (80746),0.07037769288953788
RTCA (8634),0.07037657387820007
GREM2 (64388),0.07037503914459053
CYP20A1 (57404),0.0703146014569711
TBCK (93627),0.07030938267092557
PPP1R16A (84988),0.07030517312724571
DCAF5 (8816),0.0702687971500211
NKRF (55922),0.070253955722138
CALD1 (800),0.07024971454384765
PDE3A (5139),0.07012232929292406
TIGD4 (201798),0.07008633559188793
CD2AP (23607),0.0700796211409398
TRIM68 (55128),0.07007359450707007
GMEB1 (10691),0.07001499229439645
KRTAP1-5 (83895),0.06999149635858037
ZNF783 (100289678),0.06991385083362367
IFNA5 (3442),0.0699137509612544
FBXO11 (80204),0.06987506146539646
SMAD3 (4088),0.06985467574911963
DLG2 (1740),0.06985360660677431
ELMOD2 (255520),0.06978208829540211
ATXN7L3 (56970),0.06975240174338149
TAF4B (6875),0.06972418517167034
SPRY1 (10252),0.06967530116821452
