Feature,Mutual_Info_Score
G6PD (2539),0.07380204174157967
GATA6 (2627),0.07378170933814854
TJP2 (9414),0.07360214326084646
HOXB2 (3212),0.07359230001998052
ALDH3A1 (218),0.07291400595814501
ZNF302 (55900),0.07284556096179085
SMPD1 (6609),0.0727771917105775
FIBCD1 (84929),0.07266130238088442
SLAIN1 (122060),0.07245335293847832
CALB2 (794),0.07229222633618582
SOX13 (9580),0.07219563013603292
ZNF429 (353088),0.07209739814793359
ELMO1 (9844),0.07198912300579785
CCL5 (6352),0.07197917460578651
DNAJC22 (79962),0.07167201277853419
H1-0 (3005),0.07165667748849591
MC1R (4157),0.07156174334276688
PPFIA3 (8541),0.07135284008346332
ACKR3 (57007),0.07101209517243712
PTX3 (5806),0.07091886535575798
AMTN (401138),0.07079327884914477
CD99L2 (83692),0.07071010187367177
NME4 (4833),0.07061940038203751
KIAA1217 (56243),0.07046494308154383
ATP10A (57194),0.0703632937571026
RFLNA (144347),0.07017852377827705
PIGR (5284),0.07004639173225735
RASGRF2 (5924),0.07003249915036625
CXCL8 (3576),0.06999150095088069
MLKL (197259),0.0699010484151592
SCARB1 (949),0.06950917979049986
TP63 (8626),0.06950050631068772
PHACTR3 (116154),0.06931093625286033
RASSF8 (11228),0.06912170915323967
IL18 (3606),0.06911997532804559
ABLIM3 (22885),0.06901570123663303
GSTM2 (2946),0.06895885665772772
HBQ1 (3049),0.06879546743254084
SOX10 (6663),0.06874487073046565
SMIM24 (284422),0.06870501202332235
CCDC80 (151887),0.06865151993632779
TPM1 (7168),0.0686099784243801
CYP1B1 (1545),0.06857869990731125
KCNK5 (8645),0.06857790247868811
MITF (4286),0.06852949962604082
PCED1B (91523),0.06829374081429052
TRMT9B (57604),0.06821434124156056
WIPF1 (7456),0.06816757274914265
DLX1 (1745),0.06812084824291675
AC011043.1 (389831),0.06805874184786065
SH2B3 (10019),0.06799265508625041
COL5A1 (1289),0.06781208784528259
LDHB (3945),0.06756075030627917
MSX1 (4487),0.06753107929812474
PPP1R13L (10848),0.06751330786559384
THSD4 (79875),0.0674592482962546
ITPRIPL1 (150771),0.06743401686147621
STEAP1B (256227),0.06734514721844898
MYLIP (29116),0.06726577360116659
PPP1R3C (5507),0.06719499707047216
TRAF5 (7188),0.06715122794389794
CPM (1368),0.06700302666800972
RAPGEFL1 (51195),0.06692974869379409
CRACR2B (283229),0.06689469539427861
ARHGEF28 (64283),0.06687689479406833
SLC1A3 (6507),0.06662832330169666
AGRN (375790),0.0665226035501214
PHGDH (26227),0.06638714228143794
NMI (9111),0.06622213266608723
PHC1 (1911),0.06609274157439415
ENPP1 (5167),0.06607890219784052
HERC5 (51191),0.06583955628320082
ARHGAP44 (9912),0.06572280770036754
SMOX (54498),0.06572193886324706
PRAP1 (118471),0.06562146204201902
CA11 (770),0.06560622652578152
USP18 (11274),0.06559426009759184
SHANK2 (22941),0.06548933282407399
PLEKHA6 (22874),0.06547729244517608
MKRN3 (7681),0.06538162141697335
KLHL4 (56062),0.06515064679268123
SLC29A4 (222962),0.0651244531534334
LPCAT2 (54947),0.06511218188068435
EPB41 (2035),0.06508809785056036
RAPGEF5 (9771),0.06503398538632377
GLT8D2 (83468),0.06478975707687695
OLR1 (4973),0.06478184734286829
TTLL7 (79739),0.06461611118493105
ANXA8L1 (728113),0.06445432875077106
TM4SF19 (116211),0.06442973166804444
TSC22D3 (1831),0.06430448506969721
PIANP (196500),0.06429794918700305
C1QL1 (10882),0.06426835445998647
RAB6B (51560),0.06423114088378679
PDGFRB (5159),0.06420864065108134
CD47 (961),0.06411236692482714
GBP2 (2634),0.06409743629590015
PLOD1 (5351),0.06400406202156095
ZNF655 (79027),0.06393472646320042
ISL1 (3670),0.06381190929351943
GAREM2 (150946),0.0637462266514901
MICAL3 (57553),0.0636588659578523
INPP1 (3628),0.0635518925680616
PTGS1 (5742),0.06353299476866514
RHOBTB1 (9886),0.06347282151435696
KLRC2 (3822),0.06337023640815653
FAM81A (145773),0.06314289068393197
GCNT3 (9245),0.06309526572250945
RASL11B (65997),0.06292076862086526
SIMC1 (375484),0.0628441196403755
COL26A1 (136227),0.06283985695857552
ADGRG6 (57211),0.0627544532998483
AP1M2 (10053),0.06263656703676324
VEGFA (7422),0.06262861710417278
TSTD1 (100131187),0.06261592274368732
MARVELD2 (153562),0.06246766303296036
PARP12 (64761),0.062464238052941656
TPK1 (27010),0.06241877454765632
XAGE1A (653220),0.0624085655604647
PLEKHG6 (55200),0.062395312088947996
CHCHD10 (400916),0.062344961485920614
SLC12A7 (10723),0.062321176631591424
LAMA1 (284217),0.06230238246998976
GALNT5 (11227),0.06226945043305809
AADAT (51166),0.06223647386295861
SLC6A8 (6535),0.0622290350126673
ABI3BP (25890),0.06214672089980766
RCAN2 (10231),0.06208488080816421
CACNG4 (27092),0.062080609397151765
FRMD5 (84978),0.06207199016997489
DDIT4L (115265),0.06173616131333137
OLFM4 (10562),0.061691517059245804
HOXC4 (3221),0.061551584859566244
PARP9 (83666),0.06147552449779958
DHCR24 (1718),0.061446907179420585
GLRX (2745),0.061427966261398126
MEX3B (84206),0.06140771232555897
P3H2 (55214),0.061279512023616256
PDLIM3 (27295),0.061268904294061066
IRF1 (3659),0.06125879278435731
TBC1D2 (55357),0.06119527839702421
XAGE2 (9502),0.0611683054352552
CLIP2 (7461),0.061154473953787036
HORMAD1 (84072),0.06113749649133515
NHS (4810),0.061115086978248634
ISG15 (9636),0.06090821309927552
WFDC3 (140686),0.06090518896052366
TCF4 (6925),0.06079106329375872
PDCD1LG2 (80380),0.06073501778632817
GOLT1A (127845),0.06067331467319059
HOXA1 (3198),0.06065430576630382
GALNT9 (50614),0.06064036478376433
ZYG11A (440590),0.06054006179714122
CDRT1 (374286),0.060482422561364935
HOXA13 (3209),0.06045981033194625
MT1A (4489),0.06041501318182174
CSGALNACT1 (55790),0.060342784806911354
GGT1 (2678),0.060310858416558144
CCDC106 (29903),0.06016247215140247
GLS (2744),0.06008925996730374
MCTP2 (55784),0.059985771348455064
GSAP (54103),0.059870732488078726
CTAGE8 (100142659),0.0598300612561089
MAPRE3 (22924),0.059547368052886185
ARHGEF25 (115557),0.05951372116926246
EIF5A2 (56648),0.05950491490693777
CCDC9B (388115),0.059434286228539523
RIPK4 (54101),0.05942936916584296
IL7R (3575),0.05937582282010334
PLEKHH1 (57475),0.05936883936277093
CIART (148523),0.059227415800340744
MEAK7 (57707),0.05915364652038457
ZBTB18 (10472),0.05909637959409553
GDPD5 (81544),0.05907961356811775
MILR1 (284021),0.05903501637786501
NFATC1 (4772),0.05900726051986549
BCL3 (602),0.05896102601497155
ZNF134 (7693),0.05894977188479844
MBNL2 (10150),0.058947531167307776
NR4A1 (3164),0.05890417356625566
IFI27 (3429),0.05888384844250005
B2M (567),0.05886850561371437
ADGRE5 (976),0.05872119156024436
CALML5 (51806),0.05866836451286872
LGALS4 (3960),0.058506265787531486
GNB3 (2784),0.058191664623467254
TMEM184A (202915),0.05818773919815845
TRPM2 (7226),0.05809580049605856
CA9 (768),0.057648564318987905
INHBE (83729),0.05758465659948353
AASS (10157),0.057303024179951034
PGGHG (80162),0.057228686104967785
CXADR (1525),0.05722404523066649
KLF5 (688),0.0572213384847422
DNAJC12 (56521),0.05714734157052925
NKX3-1 (4824),0.05702228052370195
HOXB7 (3217),0.05695786583649243
MBNL3 (55796),0.0569280137745527
OPLAH (26873),0.056880594105077176
TNFRSF12A (51330),0.05686173406702011
B4GALT6 (9331),0.056709252122045584
NFIC (4782),0.056705625797140335
UGT8 (7368),0.056577842827706615
EPSTI1 (94240),0.05643095115161101
FBXO6 (26270),0.05637844332984354
TRPC1 (7220),0.05632761182079671
ANKRD37 (353322),0.056218982141834406
NIBAN1 (116496),0.05618418001565395
SESTD1 (91404),0.05608961949133606
BVES (11149),0.05596842931268764
APOE (348),0.05593805139372243
ENTPD2 (954),0.05590406748665888
HEG1 (57493),0.05574372546525419
EPB41L2 (2037),0.05568558403718349
TMSB15A (11013),0.055649160246556306
ST6GAL1 (6480),0.055622087610808446
NPM2 (10361),0.05544263854792986
PTGER4 (5734),0.055328976315128564
CXCL1 (2919),0.05530988948971993
OTUD1 (220213),0.055291774365469504
TDO2 (6999),0.05524018235899453
HS6ST2 (90161),0.05518099636895757
IL6 (3569),0.055071372913071404
NR4A2 (4929),0.05506750379032077
METTL27 (155368),0.054939455625944156
IFITM10 (402778),0.05490815741306454
PRKD1 (5587),0.05489561311161717
PTPRB (5787),0.05472687373704277
JUNB (3726),0.054678206618247405
ELMO3 (79767),0.05465812357980537
CORO1A (11151),0.054621071597730886
DUSP4 (1846),0.054584559875585636
PTPRE (5791),0.05454546042944486
ABCG2 (9429),0.05451141182529362
FGFRL1 (53834),0.05447216695180712
AHNAK (79026),0.05443657465722884
PLEKHG3 (26030),0.05441537912655159
ARHGEF16 (27237),0.054366392088906146
GNG4 (2786),0.054312057485770726
LONRF2 (164832),0.054284260747924584
ZNF667 (63934),0.054273081607834506
NPW (283869),0.05425379781287054
ABHD8 (79575),0.05416409195487937
SNTA1 (6640),0.054138433382031614
CYP27A1 (1593),0.053991474975538356
ARHGEF10L (55160),0.05393205282670621
PDGFA (5154),0.053931662171470496
SULT1A3 (6818),0.053905105777647844
CCN3 (4856),0.05387041297649464
SRGN (5552),0.053770654948228636
RUNX1 (861),0.053675638434188766
HMSD (284293),0.053630301305142236
LTBP3 (4054),0.05360279280663116
CDH1 (999),0.05359943646727405
GTSF1 (121355),0.053591056940872406
HAPLN1 (1404),0.053453622886922236
ADAM23 (8745),0.053406368245720426
ZNF69 (7620),0.0533790686158242
NFIX (4784),0.053372260582114084
FBLN1 (2192),0.053367747397329524
RASGEF1A (221002),0.053293443400310725
RNF157 (114804),0.0531382662274118
ME2 (4200),0.05308496459130829
NRSN2 (80023),0.05304865720477858
CDKN2A (1029),0.05299485497189904
CASP10 (843),0.052976383615914724
SMIM1 (388588),0.052963929881855165
BMP4 (652),0.05295628901271909
KITLG (4254),0.05281520048960031
PTGS2 (5743),0.05280439756126798
PTGES (9536),0.05273949496458208
ARHGAP23 (57636),0.052648133574318745
STYK1 (55359),0.05264604537356954
CD163L1 (283316),0.052545007170415214
METTL7A (25840),0.05253760537117991
CFD (1675),0.05250880875769948
DES (1674),0.05244281852090005
DAB2 (1601),0.052326052319659144
ENPP2 (5168),0.05225399580508405
FAM95C (100289137),0.052215086371199426
GABRA3 (2556),0.05213690944776461
RRAGD (58528),0.05213425798089322
ZDHHC11 (79844),0.052120106661544874
MMP19 (4327),0.052108958099102765
DUSP15 (128853),0.05209027690347545
GLB1L2 (89944),0.05202521378904068
BMP1 (649),0.05201748501688774
PALM2AKAP2 (445815),0.05200590440386854
HAND2 (9464),0.05199997536415646
SLC37A2 (219855),0.05194677054746499
HOXA9 (3205),0.05183846260955738
GRAMD2B (65983),0.05181443685924503
PORCN (64840),0.05177653814861083
CALD1 (800),0.051758346487265516
RNF207 (388591),0.0517522094793641
WNT7A (7476),0.0517120602678065
PTPRN2 (5799),0.05166751011588211
C2orf72 (257407),0.05152204357726964
ADARB1 (104),0.05148181407853514
PRTFDC1 (56952),0.05145865276518524
PLOD3 (8985),0.051453399418164736
NRARP (441478),0.051444749193548134
MFAP3L (9848),0.051418469236298225
SLC22A3 (6581),0.05140685513078003
CTH (1491),0.05139934577381888
DIXDC1 (85458),0.05137427068253242
MAP1LC3A (84557),0.05134371540693117
LAMA4 (3910),0.05133584628154342
IGF2 (3481),0.051324208546696504
IL6ST (3572),0.05130593067342426
TP53 (7157),0.051251620500509354
CSF2 (1437),0.05123805676120918
NRIP3 (56675),0.05122899126962821
KLF6 (1316),0.05120043201058788
SEMA5A (9037),0.051147510447540956
TTC9 (23508),0.051094439036683426
VAT1L (57687),0.05107154866811836
FLNC (2318),0.051020355270947615
CPLX1 (10815),0.05099806824412445
NMU (10874),0.050875049823107865
TSPAN33 (340348),0.0508620214955382
IL24 (11009),0.05079919243303044
RETREG1 (54463),0.0507732441580524
RIN3 (79890),0.05070529595742901
S100A8 (6279),0.05070165919052849
FLT4 (2324),0.050689743839560375
KRT80 (144501),0.05063341292431023
DTX3 (196403),0.05062292837982918
ADAMTS3 (9508),0.05059094428585098
SNX10 (29887),0.050587765740603974
SHOX2 (6474),0.05055317884126742
BEX1 (55859),0.05049137484733546
CNTFR (1271),0.05038848245187699
VRK2 (7444),0.05035253568834053
ATP8B1 (5205),0.05029836140578636
ITGB4 (3691),0.050295645385760146
MGLL (11343),0.050245242649791244
ACP6 (51205),0.050174359876684616
FAM174B (400451),0.05002501169175755
MYOF (26509),0.04993050144692868
DDX60L (91351),0.04985755216408139
VGLL1 (51442),0.049751437286955635
LAMB3 (3914),0.04972084892430528
TM4SF5 (9032),0.049670086839529226
DNMT3A (1788),0.04966039814661816
MYOM2 (9172),0.04965067805939194
GFOD1 (54438),0.04958020867126667
IDO1 (3620),0.049524052343568936
HELZ2 (85441),0.049516698596780984
LY75 (4065),0.04950370256696646
PIK3R3 (8503),0.04949642995761794
CATSPER1 (117144),0.04947076757467439
SEMA5B (54437),0.04946883922369327
FAM171A2 (284069),0.04937221319184237
PKIG (11142),0.049310256546747144
ATP11A (23250),0.04930337735726775
ANK3 (288),0.04928286795693548
S100A9 (6280),0.049260178121605325
CD70 (970),0.04923139689232947
TMCC3 (57458),0.049193262006888006
ZNF695 (57116),0.04915750449525014
SNAI1 (6615),0.04912343157273913
ANGPTL4 (51129),0.049038033046396645
DSG3 (1830),0.0490376880242418
TRIM55 (84675),0.04902290732198811
MAGEA2 (4101),0.04899973455335793
ITPR2 (3709),0.048938565002442314
CRLF1 (9244),0.04893564672940176
C9orf64 (84267),0.04890292805094987
NEDD4L (23327),0.04889966435077442
RBM24 (221662),0.048835873690056264
HMGA1 (3159),0.048821113127888616
PCDHB8 (56128),0.048768632232910836
GPAT2 (150763),0.048707808176639666
ERVMER34-1 (100288413),0.048652854792123
GLCCI1 (113263),0.04863691049783858
MGAT4A (11320),0.048612938383736815
SP6 (80320),0.048582411311950846
SPANXB1 (728695),0.04854351237428034
TM4SF1 (4071),0.0484767393573966
ABCG1 (9619),0.048358174677764154
C5orf38 (153571),0.04831409434302314
AEBP1 (165),0.04831145187961283
SLC22A18AS (5003),0.04830543870860726
SLC25A43 (203427),0.048232197776172825
FGFR3 (2261),0.04819893639219597
VASN (114990),0.04815831329386944
ANXA8 (653145),0.048113657771012175
RUNX3 (864),0.048074407353345894
C4BPB (725),0.04799039511149239
NGF (4803),0.047982747928903446
MET (4233),0.04790911453093516
FNDC5 (252995),0.04782627304782272
FUT1 (2523),0.04782372075061847
BTN3A3 (10384),0.04780948301596455
CYP24A1 (1591),0.04776233947241604
DEGS1 (8560),0.04775328628846154
FGG (2266),0.047675384833821166
LIMA1 (51474),0.04764147137517405
LXN (56925),0.047524148150800194
CXCL16 (58191),0.04741238895608513
CCNO (10309),0.04739833168721663
WT1 (7490),0.04738839137101136
JDP2 (122953),0.04729720596550768
PYROXD2 (84795),0.04725343665573156
GBP4 (115361),0.0472086510218479
PCSK1 (5122),0.04716602408453152
TIMP4 (7079),0.04712560614770123
NOTCH2 (4853),0.0470784789435057
CENPV (201161),0.047025978905519406
ARRB1 (408),0.04694426985283462
CCK (885),0.04694030386450265
SEZ6L2 (26470),0.046923385976347376
NAP1L3 (4675),0.046864052150731084
TRIB2 (28951),0.04685596854589491
UPK1B (7348),0.04685178182143934
TSPAN7 (7102),0.04683875367688106
ELK3 (2004),0.04681316550537318
PRAF2 (11230),0.046805429394542575
MAB21L1 (4081),0.046750026225012675
COLGALT2 (23127),0.04674965583332291
LY6K (54742),0.04663226532906428
NOTCH3 (4854),0.046539322367011415
TNFSF15 (9966),0.04653670636767959
GPRC5C (55890),0.04650324340956624
MX1 (4599),0.04648230314580504
SLC22A18 (5002),0.04646325552470909
FXYD6 (53826),0.0464238931867178
DDX43 (55510),0.046388944547297584
IL1A (3552),0.046296701725783596
TPM4 (7171),0.04627261546486228
OR51B5 (282763),0.04625700992085369
TFR2 (7036),0.046244859587794895
ADAM12 (8038),0.04611009094949825
LAMB1 (3912),0.046085808371049364
EFHD2 (79180),0.04606909870936482
UNC93B1 (81622),0.046028392981660726
BEND6 (221336),0.046011870170277636
COTL1 (23406),0.046008043191996695
PRKD3 (23683),0.045973790929949576
CTSD (1509),0.045964442488409585
WTIP (126374),0.04595382155737582
SORCS2 (57537),0.045948355172188204
ERAP2 (64167),0.04591456058326182
STAC (6769),0.04584266981671137
UCP2 (7351),0.045841106040235946
EN1 (2019),0.04583303877292533
INA (9118),0.04576876410958608
PRR16 (51334),0.04576208183584862
PLS3 (5358),0.0457160800100449
VSIG1 (340547),0.045706081264964116
ZSCAN18 (65982),0.04568383383226715
PLP2 (5355),0.04567432916132974
MFAP4 (4239),0.045620758157405294
HLA-E (3133),0.045598417376899736
MPP1 (4354),0.045592636164619726
MAP4K4 (9448),0.04559102811215876
ZNF793 (390927),0.04557207519499551
ATP6V0A4 (50617),0.04555547985374542
CEBPA (1050),0.04551616725126317
PRR5L (79899),0.04548426550557627
CALHM6 (441168),0.045458520976829675
FGF18 (8817),0.04528603532571296
MSANTD3-TMEFF1 (100526694),0.04527784207928187
CIITA (4261),0.045266625062228005
FBXL16 (146330),0.045222669555348816
GCNT2 (2651),0.045161945599882625
PCDHB2 (56133),0.04514972501975967
BMF (90427),0.04511882787457644
SIK1B (102724428),0.04502671969572658
IRF7 (3665),0.045024219511669905
TMEM25 (84866),0.04498371060758588
FBLN2 (2199),0.0449346197088758
RXRA (6256),0.044915676726626774
SCN9A (6335),0.04487069658195919
LIPA (3988),0.044801069120017356
THBS1 (7057),0.04469461529480112
WWC3 (55841),0.04463585369409673
LARGE2 (120071),0.0445777134002876
DMRT2 (10655),0.04454680600190519
B3GALT4 (8705),0.04447198063979352
ARHGEF17 (9828),0.04444911712359145
PAGE2 (203569),0.044429003208342976
FAT3 (120114),0.044390807105744834
EYA2 (2139),0.04438313882895528
SECTM1 (6398),0.044313172518486876
TGM1 (7051),0.04426999388143127
NR2F2 (7026),0.044261947176312155
CDK18 (5129),0.04423949581134723
ZNF488 (118738),0.04423569158396301
NUCB2 (4925),0.044218857228715436
KCNQ2 (3785),0.04419964946457089
TMEM176B (28959),0.044185142883863104
AZGP1 (563),0.044173596595992404
EPHX4 (253152),0.04406413967316336
HHEX (3087),0.04404438913620368
NPC2 (10577),0.04402313860798479
EVA1B (55194),0.04389703727655947
ALPK2 (115701),0.0438937920863367
PGM1 (5236),0.043816360267359133
C10orf99 (387695),0.0438146641998034
MT3 (4504),0.0437917423995553
HOXB5 (3215),0.04376615486281876
LRATD1 (151354),0.04374757312728361
STARD10 (10809),0.04373079893889553
ANKH (56172),0.04371711050372751
RHOC (389),0.04370913023469658
LRFN4 (78999),0.04369271042786993
PLOD2 (5352),0.043597125698639605
PRDX2 (7001),0.043582415582593015
GDAP1 (54332),0.043540941044978076
PELI2 (57161),0.043534886788656024
TCEAL8 (90843),0.04345131711417549
SLC16A5 (9121),0.043360390703568896
HOXA4 (3201),0.04334114428330471
RAB36 (9609),0.043329485142532764
NIPAL2 (79815),0.04332778683087124
GLIPR1 (11010),0.043187905549164185
ENO3 (2027),0.04315395508685116
TNXB (7148),0.043082404925411044
TMEM159 (57146),0.04306185790009387
PDLIM1 (9124),0.04305754687780361
PHLDA3 (23612),0.04304595460925764
SERPINB2 (5055),0.0429936279563341
ANXA6 (309),0.042991984920509374
EHD2 (30846),0.04298076929867678
SEPTIN5 (5413),0.042974515431722704
PLCH2 (9651),0.04295446081036225
ARAP3 (64411),0.042884220370015935
TTC7B (145567),0.0428261653810309
CNPY4 (245812),0.04278928415728078
NUAK2 (81788),0.04274345656809109
EMP2 (2013),0.04272123813268447
SLC2A3 (6515),0.04272092904011693
CDKN1C (1028),0.042707858604674964
ABCA7 (10347),0.04270437961415574
CST3 (1471),0.04269775262300213
FBXO41 (150726),0.04267829839119264
UPP1 (7378),0.04265163088783597
S100A6 (6277),0.04262173444533435
FAP (2191),0.042594484510189545
LIMD2 (80774),0.042582140690771375
APLN (8862),0.04257777117170658
MAGI1 (9223),0.04257488912652185
DUSP6 (1848),0.042572791029892976
MXRA7 (439921),0.04241609845807259
MSI2 (124540),0.04240480727404794
FST (10468),0.04238069233550412
SEL1L3 (23231),0.042372932123694085
ERBB2 (2064),0.042345758857473825
CSAG3 (389903),0.04234412099614149
GMPR (2766),0.04226611425323057
PLD1 (5337),0.04224896169262271
S100A2 (6273),0.04224141175319662
MGARP (84709),0.04221155935278542
SPACA6 (147650),0.04215125134550757
TMEM37 (140738),0.042056221318051534
TPPP3 (51673),0.04198428409806754
PIP4P2 (55529),0.04189981887708116
ZNF354C (30832),0.04185374989682389
PCOLCE (5118),0.041747001664499184
LGALS1 (3956),0.04174368999203093
CCDC85B (11007),0.041743532138577066
EGFR (1956),0.04170515565740818
TMCC2 (9911),0.041695408658529054
UGT1A8 (54576),0.04163886563786612
ACTN1 (87),0.04163312623600213
STAG3 (10734),0.041613107061222454
ZYX (7791),0.04152876780625325
MSN (4478),0.04149594529739664
BMP7 (655),0.04149143203170658
NUDT8 (254552),0.04148823971303406
KIF5A (3798),0.04147030507325944
EMP3 (2014),0.04142137578161442
TOX2 (84969),0.04140333233697957
COL11A1 (1301),0.04136321230700224
SLC44A3 (126969),0.04128832892391188
APOA1 (335),0.041264132297841094
